Unnamed: 0,fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag,filename
2965633,24173827,"Grekhneva, Yana",RUS,F,,,,,1788,0,20,2000.0,wi,blitz_sep25frl_xml.xml
613451,23785713,"Grunnet-Jensen, Christian",CZE,M,,,,,1545,0,40,2009.0,,blitz_dec25frl_xml.xml
765824,46653899,Subba Rao P Venkata,IND,M,,,,,1670,0,20,1976.0,,blitz_dec25frl_xml.xml
1787148,3657493,"Tamayo Mera, Bratt Drake",ECU,M,,,,,1476,0,40,2011.0,,blitz_jun25frl_xml.xml
1632683,25086944,Gandhi Sagar,IND,M,,,,,1539,0,20,1992.0,i,blitz_jun25frl_xml.xml
2530286,14373203,"Resnekov, Oliver",RSA,M,,,,,1468,0,40,2014.0,i,blitz_nov25frl_xml.xml
1804249,4249070,"Vitsaxaki, Iris",GRE,F,,,,,1630,0,20,2001.0,wi,blitz_jun25frl_xml.xml
2085858,12519618,"Babaei, Eshagh",IRI,M,,,,,1606,7,40,,,blitz_may25frl_xml.xml
2195198,2006723,"Levitan, Yuliya",USA,F,WIM,WIM,,,2220,0,20,1973.0,wi,blitz_may25frl_xml.xml
843008,36092266,"Chatain, Philippe",FRA,M,,,,,1577,0,20,1955.0,,blitz_feb25frl_xml.xml
1048413,8630925,"Zhang, Yuanxiao",CHN,M,,,,,1720,0,40,2009.0,i,blitz_feb25frl_xml.xml
2041623,26078589,"Tinarrage, Xavier",FRA,M,,,,,1586,0,20,1961.0,,blitz_mar25frl_xml.xml
427076,16602749,"Omamalin, Allan",PLW,M,,,,,1798,0,20,1982.0,,blitz_aug25frl_xml.xml
1576345,2261308,"Aymerich Rosell, Pablo",ESP,M,CM,,,,2137,0,20,1984.0,,blitz_jun25frl_xml.xml
804386,14224763,"Abdukholikov, Shavkatjon",UZB,M,,,,,1838,0,40,2012.0,,blitz_feb25frl_xml.xml
1830627,3882160,"Ara Palomino, Juan de Dios Antonio Amaru",PER,M,,,,,1634,0,20,2006.0,,blitz_mar25frl_xml.xml
158077,12435872,Nguyen Phuong Ly,VIE,F,,,,,1516,8,40,2011.0,w,blitz_apr25frl_xml.xml
1474489,3701301,"Penayo Areco, Nicolas",PAR,M,,,,,1948,0,20,1979.0,,blitz_jul25frl_xml.xml
843705,30940109,"Cheng, Daniel",USA,M,,,,,1989,0,20,2004.0,i,blitz_feb25frl_xml.xml
539943,726443,"Ats, Laszlo Gyorgy",HUN,M,,,,,1980,0,20,1975.0,,blitz_dec25frl_xml.xml
1831217,2238551,"Ardura Fernandez, Miguel Angel",ESP,M,,,,,1683,0,20,1980.0,i,blitz_mar25frl_xml.xml
405389,23415444,"Meschini, Claudio",ITA,M,,,,,1548,0,20,1998.0,i,blitz_aug25frl_xml.xml
937443,9249944,"Markovic, Aleksandar T",SRB,M,,,,,1731,0,20,1983.0,,blitz_feb25frl_xml.xml
2159212,2871599,"Hilb, Lior",ISR,M,,,,,1478,0,40,2014.0,i,blitz_may25frl_xml.xml
544605,80412831,"Bangoura, Sekou",FRA,M,,,,,1610,0,20,1996.0,i,blitz_dec25frl_xml.xml
2434772,1594680,"Joranger, Aksel",NOR,M,,,,,1576,0,20,1995.0,,blitz_nov25frl_xml.xml
851547,29935091,"Dasanayake, Keheliya Senarath",SRI,M,,,,,1492,0,40,2008.0,,blitz_feb25frl_xml.xml
152145,6314171,"Muhaciroglu, Ahmet Halit",TUR,M,,,,,1583,0,20,1992.0,i,blitz_apr25frl_xml.xml
3012212,36034991,"Lelievre, Clement",FRA,M,,,,,1921,0,20,1990.0,i,blitz_sep25frl_xml.xml
965679,21800529,"Ossolinska, Matylda",POL,F,,,,,1659,0,20,2001.0,wi,blitz_feb25frl_xml.xml
525530,536003999,"Afsharpoor, Ehsan",IRI,M,,,,,1553,5,40,2011.0,,blitz_dec25frl_xml.xml
187978,343272375,"Rida, Ruqayyah",ENG,F,WFM,WFM,,,1986,0,40,2012.0,w,blitz_apr25frl_xml.xml
33609,20699751,"Buffin, Jean",FRA,M,,,,,1793,0,20,2003.0,i,blitz_apr25frl_xml.xml
1539549,1018850,"Van der Leij, Arjan",NED,M,,,,,1944,0,20,1972.0,,blitz_jul25frl_xml.xml
772459,48739553,Thanav Gopalakrishnan,IND,M,,,,,1447,0,40,2010.0,i,blitz_dec25frl_xml.xml
806384,25775120,Advait Ratnakar Vibhute,IND,M,,,,,1714,0,40,2007.0,i,blitz_feb25frl_xml.xml
1046406,55761240,"Zakharov, Sergey",RUS,M,,,,,1591,0,40,2012.0,i,blitz_feb25frl_xml.xml
822152,770639,"Bako, Milan",HUN,M,,,,,1755,0,20,2004.0,i,blitz_feb25frl_xml.xml
1076248,4647785,"Bethe, Stephan",GER,M,,,,,1939,0,20,1968.0,,blitz_jan25frl_xml.xml
1317781,13766813,"Barlybayeva, Dana",KAZ,F,,,,,1453,0,40,2008.0,w,blitz_jul25frl_xml.xml
1470251,24553913,"Palao Minguez, Fernando",ESP,M,,,,,1443,10,20,1970.0,,blitz_jul25frl_xml.xml
1944932,4317521,"Lomberg, Sundeia",NZL,F,,,,,1451,0,20,1985.0,wi,blitz_mar25frl_xml.xml
437304,41801229,"Peszka, Patryk",POL,M,,,,,1537,0,20,2002.0,i,blitz_aug25frl_xml.xml
1631454,34216235,"Gafurova, Samira",RUS,F,,,,,1489,0,40,2009.0,wi,blitz_jun25frl_xml.xml
423485,1507761,"Nordli, Anders Samuelsen",NOR,M,,,,,1762,0,20,1987.0,i,blitz_aug25frl_xml.xml
96948,25174835,Jaiakash M M,IND,M,,,,ACM,1500,0,40,2012.0,i,blitz_apr25frl_xml.xml
1773791,4169930,"Sigal-Passeck, Sofia",ISR,F,,,,,1937,0,20,1999.0,wi,blitz_jun25frl_xml.xml
903625,529006031,"Kalinina, Nika",UKR,F,,,,,1583,0,40,2013.0,w,blitz_feb25frl_xml.xml
2105951,1707990,"Carlsson, Eric",SWE,M,,,,,2030,0,20,1966.0,i,blitz_may25frl_xml.xml
555492,3503429,"Borges Abreu, Fabian",CUB,M,,,,,1959,0,20,1975.0,i,blitz_dec25frl_xml.xml
815729,9216167,"Aprelikov, Sava",SRB,M,,,,,1509,0,40,2013.0,,blitz_feb25frl_xml.xml
802274,41893824,"Zmijewski, Kacper",POL,M,,,,,1503,0,40,2009.0,i,blitz_dec25frl_xml.xml
2592556,21801118,"Winiarska, Agata",POL,F,,,,,1437,12,20,1978.0,w,blitz_nov25frl_xml.xml
1817598,54150787,"Zuev, Aleksandr",RUS,M,,,,,1756,0,20,2005.0,i,blitz_jun25frl_xml.xml
1684399,34344047,"Larionov, Dmitry",RUS,M,,,,,1747,39,20,2005.0,,blitz_jun25frl_xml.xml
153676,4617592,"Muse, Drazen",CRO,M,IM,,,,2302,0,20,1971.0,,blitz_apr25frl_xml.xml
1810437,22600663,Yallah Kekula Jr.,LBR,M,,,,,1800,0,20,1996.0,i,blitz_jun25frl_xml.xml
1813085,7920326,"Zaidi, Anis",ALG,M,,,,,1488,0,40,2009.0,,blitz_jun25frl_xml.xml
3038183,4222385,"Moliotis, Hristos",GRE,M,,,,,1765,0,20,1971.0,i,blitz_sep25frl_xml.xml
1286607,1146424,"Wilk, Piotr",POL,M,,,,,1785,0,20,1992.0,i,blitz_jan25frl_xml.xml
2055711,34332804,"Voronov, Roman",RUS,M,,,,,1608,0,40,2007.0,i,blitz_mar25frl_xml.xml
2624248,14931249,"Balazs, Gabriel",SVK,M,,,,,1753,0,20,1967.0,i,blitz_oct25frl_xml.xml
508220,14134217,"Volovodenko, Oksana",UKR,F,,,,,1742,0,20,1996.0,wi,blitz_aug25frl_xml.xml
115298,14901510,"Kovacova, Zuzana",BER,F,WFM,WFM,,,2053,0,20,1974.0,wi,blitz_apr25frl_xml.xml
2662807,2671123,"Diocares, Resvin",CAN,M,,,,,1956,0,20,1981.0,,blitz_oct25frl_xml.xml
3082118,22293507,"Rodriguez Cobos, Manuel",ESP,M,,,,,1609,0,20,1966.0,i,blitz_sep25frl_xml.xml
1498632,14237288,"Sadullaev, Imran",UZB,M,,,,,1539,0,40,2016.0,,blitz_jul25frl_xml.xml
2611513,36794040,"Alizadeh Golsari, Shayegan",IRI,M,,,,,1653,0,40,2013.0,,blitz_oct25frl_xml.xml
2311653,4196287,"Vorsin, Alexey",RUS,M,,,,,1964,0,20,1987.0,i,blitz_may25frl_xml.xml
2481140,14175894,"Melnyk, Vladyslav",UKR,M,,,,,1891,0,20,1998.0,i,blitz_nov25frl_xml.xml
908141,34614800,"Kessels, Leon",GER,M,,,,,1716,0,20,2005.0,i,blitz_feb25frl_xml.xml
3072667,2242338,"Puertas Martin, Savins",ESP,M,CM,,,,2096,0,20,1993.0,,blitz_sep25frl_xml.xml
829921,4908201,Bilguun Khureltulga,MGL,M,,,,,1599,0,20,2004.0,i,blitz_feb25frl_xml.xml
1779557,2253259,"Sotomayor Rosales, Ronny",CUB,M,,,,,2095,0,20,1983.0,,blitz_jun25frl_xml.xml
2542640,29627907,"Sanchez Ortiz, Diego Alonso",MEX,M,,,,,1707,0,40,2011.0,,blitz_nov25frl_xml.xml
2647872,2633167,"Cheng, Adrien",CAN,M,,,,,1572,0,40,2007.0,i,blitz_oct25frl_xml.xml
668194,21842680,"Machura, Kamil",POL,M,,,,,1759,0,20,1993.0,i,blitz_dec25frl_xml.xml
1718599,10614818,"Naser, Mina",EGY,M,,,,,1936,0,20,1994.0,i,blitz_jun25frl_xml.xml
58523,3870251,"Duran Quenta, Juan Carlos",PER,M,,,,,1711,0,40,2007.0,i,blitz_apr25frl_xml.xml
82184,14156431,"Grytchuk, Denis",UKR,M,,,,,1965,0,20,1997.0,i,blitz_apr25frl_xml.xml
835436,5602840,"Brown, Paul",MLT,M,,,,,1690,0,20,1974.0,i,blitz_feb25frl_xml.xml
1526942,26030900,"Tajedine, Sidi Mohamed",MTN,M,,,FA,AIM,1881,0,20,1965.0,i,blitz_jul25frl_xml.xml
896396,4129938,"Isanbaev, Ramil",RUS,M,FM,,,,2036,13,20,1970.0,,blitz_feb25frl_xml.xml
1215593,652053555,"Pateyron, Florian",FRA,M,,,,,1654,0,20,1990.0,,blitz_jan25frl_xml.xml
3019472,2140608,"Machado, Eduardo Ribeiro",BRA,M,,,,AIM,1872,0,20,1972.0,i,blitz_sep25frl_xml.xml
796098,35824280,"Yeoh, Yuan Hao Jovian",MAS,M,,,,,1738,0,40,2012.0,,blitz_dec25frl_xml.xml
111992,24182745,"Kokin, Maksim",RUS,M,,,,,1963,0,20,1982.0,i,blitz_apr25frl_xml.xml
804188,9328319,Abdelrahim Alblooshi,UAE,M,,,,,1575,0,20,1989.0,i,blitz_feb25frl_xml.xml
385239,551043971,"Leliboux, Thais",FRA,F,,,,,1545,0,20,2004.0,wi,blitz_aug25frl_xml.xml
1231274,1804693,"Rees, Morgan",WLS,M,,,,,1616,0,20,2001.0,i,blitz_jan25frl_xml.xml
2448040,25822250,"Koliopantos, Christos",GRE,M,,,,,1576,0,20,2003.0,,blitz_nov25frl_xml.xml
2157169,1119729,"Heczko, Mieczyslaw",POL,M,,,,,1614,11,20,1937.0,,blitz_may25frl_xml.xml
1974699,12402923,"Nguyen, Huynh Tuan Hai",VIE,M,,,,,2079,0,20,1999.0,,blitz_mar25frl_xml.xml
3137637,54265533,"Wala Sameh, Shady",EGY,M,,,,,1536,0,40,2008.0,i,blitz_sep25frl_xml.xml
780313,1713540,"Unelius, Rikard",SWE,M,,,,,1904,0,20,1958.0,i,blitz_dec25frl_xml.xml
3073312,14912287,"Pytlik, Pavol",SVK,M,,,,,2014,0,20,1980.0,i,blitz_sep25frl_xml.xml
1411935,55743137,"Kochkurova, Arina",RUS,F,,,,,1633,0,40,2009.0,wi,blitz_jul25frl_xml.xml
2252062,22101900,"Qorri, Asim",KOS,M,,,,,1803,0,20,1984.0,i,blitz_may25frl_xml.xml
1831531,6500366,"Arias Santana, Mauricio",CRC,M,IM,,SI,,2313,0,20,1977.0,i,blitz_mar25frl_xml.xml
3051544,21813914,"Nowaczyk, Klara",POL,F,,,,,1446,0,20,2004.0,wi,blitz_sep25frl_xml.xml
808877,44103719,"Akyamsova, Diana",RUS,F,,,,,1715,0,20,2002.0,w,blitz_feb25frl_xml.xml
415560,3910857,"Munoz Orozco, Shirley Grace",PAR,F,,,,,1516,0,20,2004.0,wi,blitz_aug25frl_xml.xml
200169,34463569,"Sarychev, Valeriy",RUS,M,,,,,1833,0,20,1950.0,i,blitz_apr25frl_xml.xml
677141,1669605,"Matic, Ivan",AUT,M,,,,,1747,0,20,1979.0,i,blitz_dec25frl_xml.xml
1618618,26377250,"Duman, Coskun",TUR,M,,,,,1698,0,20,1965.0,i,blitz_jun25frl_xml.xml
885241,30984939,"Guo, Ella",USA,F,,,,,1660,0,40,2008.0,wi,blitz_feb25frl_xml.xml
2785956,14108747,"Pampushka, Nikita",UKR,M,,,,,1896,0,20,1993.0,i,blitz_oct25frl_xml.xml
1734144,1111477,"Pawlowski, Pawel",POL,M,,,,,1648,0,20,1950.0,,blitz_jun25frl_xml.xml
1091521,54107903,"Chikhalin, Ilia",RUS,M,,,,,1460,0,20,2006.0,i,blitz_jan25frl_xml.xml
1935486,55612784,"Kulagina, Tatyana",RUS,F,,,,,1431,0,40,2011.0,wi,blitz_mar25frl_xml.xml
383346,6012582,"Lau, Ethan Siu Hong",HKG,M,,,,,1535,0,40,2009.0,i,blitz_aug25frl_xml.xml
101072,21852898,"Jurewicz, Igor",POL,M,,,,,1530,0,40,2007.0,i,blitz_apr25frl_xml.xml
1664122,5303699,"Kaloust, Giorgio",LBN,M,,,,,1923,0,20,2002.0,i,blitz_jun25frl_xml.xml
2838953,42103126,"Stanitsas, Theofanis",GRE,M,,,,,1629,9,40,2008.0,,blitz_oct25frl_xml.xml
2699054,11203064,"Helal, Qasim",BRN,M,,,,,1533,0,20,1995.0,i,blitz_oct25frl_xml.xml
2592834,665223,"Wlassewitch, Sylvain",FRA,M,,,IA,,1894,0,20,1979.0,i,blitz_nov25frl_xml.xml
386522,5815312,"Li, Junxiang",SGP,M,,,,,1461,0,20,2002.0,i,blitz_aug25frl_xml.xml
1799244,1069314,"Van der Zand, Ilan",NED,M,,,,,1793,0,20,2003.0,i,blitz_jun25frl_xml.xml
2671486,4400801,"Escobar Forero, Alder",COL,M,GM,,,,2381,0,10,1977.0,,blitz_oct25frl_xml.xml
2502899,111724,"Obregon, Andres Carlos",ARG,M,GM,,,,2564,0,10,1986.0,i,blitz_nov25frl_xml.xml
2766246,5116406,"Morales Quezada, Jose Guad",MEX,M,,,,,1881,9,20,1965.0,,blitz_oct25frl_xml.xml
1651865,30910439,"Hoffner, Eric",USA,M,,,,,1970,0,20,1991.0,i,blitz_jun25frl_xml.xml
2548733,32049072,"Sendra Tormo, Juan",ESP,M,,,,AIM,2038,0,20,1998.0,i,blitz_nov25frl_xml.xml
331954,2870126,"Gege, Amit",ISR,M,,,,,1614,0,40,2010.0,i,blitz_aug25frl_xml.xml
2857603,3910563,"Valera, Moises",VEN,M,,,,,1989,0,20,,i,blitz_oct25frl_xml.xml
362698,41800524,"Kania, Kacper",POL,M,,,,,1578,0,20,2000.0,,blitz_aug25frl_xml.xml
1779469,23911433,"Soto Avendano, Santiago Alejandro",VEN,M,,,,,1741,0,40,2009.0,i,blitz_jun25frl_xml.xml
46004,653034716,"Cousineau-Boucard, Hoel",FRA,M,,,,,1497,0,40,2008.0,i,blitz_apr25frl_xml.xml
1479112,14118114,"Pivovartsev, Stanislav",UKR,M,,,,,2138,0,20,1986.0,,blitz_jul25frl_xml.xml
3021934,15205878,"Makwaeba, Keabetswe",BOT,M,,,,,1777,0,20,2004.0,i,blitz_sep25frl_xml.xml
2020804,13520245,"Shablyka, Andrei",FID,M,,,,,1558,0,20,1988.0,i,blitz_mar25frl_xml.xml
2472159,3246396,"Maltman, Matthew",AUS,M,,,,,1618,0,20,1998.0,,blitz_nov25frl_xml.xml
632174,3206432,"Jenkins, Keith",AUS,M,,,,,1869,0,20,1959.0,i,blitz_dec25frl_xml.xml
1397793,22719270,"Jaques, Samuel Alves",BRA,M,,,,,1875,0,20,1995.0,i,blitz_jul25frl_xml.xml
408334,54193931,"Mirzoian, David",RUS,M,,,,,1606,0,20,1981.0,i,blitz_aug25frl_xml.xml
1203160,24159891,"Nemeika, Vadim",RUS,M,,,,,1706,0,20,1967.0,i,blitz_jan25frl_xml.xml
2165439,14422530,"Ivanovic, Milan J",BIH,M,,,,,1848,0,40,2008.0,,blitz_may25frl_xml.xml
823991,14510766,"Barlovic, Tomislav",CRO,M,,,,,2059,0,20,1980.0,i,blitz_feb25frl_xml.xml
2268366,88121585,Samrat Singh,IND,M,,,,,1505,0,40,2012.0,,blitz_may25frl_xml.xml
787091,20041810,"Vildoza, Jeronimo Eduardo",ARG,M,,,,,1504,0,40,2011.0,,blitz_dec25frl_xml.xml
1698958,14537338,"Marinkovic, Danilo",CRO,M,,,,,1731,0,20,1943.0,,blitz_jun25frl_xml.xml
1332201,44150679,"Bykovskikh, Ekaterina",RUS,F,,,,,1581,0,40,2008.0,wi,blitz_jul25frl_xml.xml
585705,4232712,"Douni, Aspasia",GRE,F,,,,,1693,0,20,1997.0,wi,blitz_dec25frl_xml.xml
1203553,24627208,"Neumann, Martin",GER,M,,,,,1998,0,20,1990.0,i,blitz_jan25frl_xml.xml
2497258,22565019,"Nematian, Houman",IRI,M,,,,,1527,0,20,2005.0,i,blitz_nov25frl_xml.xml
610309,4482379,"Gonzalez Mojica, Renan Arturo",COL,M,FM,,,,1954,0,20,2003.0,,blitz_dec25frl_xml.xml
1339002,55873294,"Chernikov, Miroslav S",RUS,M,,,,,1564,10,40,2013.0,,blitz_jul25frl_xml.xml
1128261,44193521,"Gorlovoy, Alexandr",RUS,M,,,,,1888,0,20,2004.0,i,blitz_jan25frl_xml.xml
1038453,14168553,"Voloshenko, Nataliya",UKR,F,,,,,1760,0,20,1997.0,wi,blitz_feb25frl_xml.xml
1084826,3029620,"Caballero Lavalle, Sofia",URU,F,,,,,1548,6,40,2006.0,w,blitz_jan25frl_xml.xml
2430502,34327274,"Izotov, Ivan V",RUS,M,,,,,2044,22,20,1978.0,,blitz_nov25frl_xml.xml
439068,3220044,"Pigram, Daniel",AUS,M,,,,,1879,0,20,1987.0,i,blitz_aug25frl_xml.xml
1659262,1045288,"Janssen, Marcel",NED,M,,,,,1965,0,20,1989.0,i,blitz_jun25frl_xml.xml
2005710,24596760,"Rodriguez Garcia, Joel 2006",ESP,M,,,,,1833,0,20,2006.0,i,blitz_mar25frl_xml.xml
1033827,144410441,"Vasco Estrada, Jennifer",COL,F,,,,,1628,0,20,1997.0,wi,blitz_feb25frl_xml.xml
2108258,527024555,"Chachati, Geoffrey",FRA,M,,,,,1446,0,20,1992.0,,blitz_may25frl_xml.xml
1562837,44793499,"Aguirre, Filipe Adriel Medeiros",BRA,M,,,,,1898,8,20,1999.0,,blitz_jun25frl_xml.xml
2212715,191566,"Mendez, Agustin",ARG,M,,,,,1815,0,20,2003.0,i,blitz_may25frl_xml.xml
3054459,13464019,"Omar, Yunis",AZE,M,,,,,1573,8,40,2008.0,,blitz_sep25frl_xml.xml
427672,21032700,"Opolski, Aleksander",POL,M,,,,,1583,8,40,2012.0,,blitz_aug25frl_xml.xml
234232,200999,"Van Hoolandt, Patrick",MNC,M,FM,,,,1999,0,20,1958.0,,blitz_apr25frl_xml.xml
1240570,5101727,"Sainz Aguirre, Ignacio",MEX,M,,,,,1933,0,20,1967.0,i,blitz_jan25frl_xml.xml
2959304,1744178,"Ghaderi, Jamal",SWE,M,,,,,1634,0,20,1974.0,i,blitz_sep25frl_xml.xml
1118039,16271114,"Franke, Maximilian",GER,M,,,,,1838,0,20,1996.0,i,blitz_jan25frl_xml.xml
1167413,34132970,"Kuzmyn, Oleh",UKR,M,,,,,1656,0,40,2009.0,i,blitz_jan25frl_xml.xml
374736,55730795,"Kostrov, Timofey",RUS,M,,,,,1539,0,40,2011.0,,blitz_aug25frl_xml.xml
2248045,34196978,"Pomeranets, Artem",UKR,M,,,,,1529,0,40,2013.0,,blitz_may25frl_xml.xml
427530,436976,"Onslow, Alfie",ENG,M,,,,,2135,0,20,2002.0,,blitz_aug25frl_xml.xml
3064834,7202342,"Petersen, Kari",FAI,M,,,,,1899,0,20,1958.0,i,blitz_sep25frl_xml.xml
2070145,11518936,"Abualia, Mutaz",PLE,M,,,,,1623,0,20,2001.0,,blitz_may25frl_xml.xml
418272,13730754,"Narymbetova, Adiya",KAZ,F,,,,,1683,0,40,2007.0,wi,blitz_aug25frl_xml.xml
380771,55818390,"Kuznetsova, Dariya",RUS,F,,,,,1449,2,40,2014.0,w,blitz_aug25frl_xml.xml
955965,4243382,"Nasioudis, Haralampos-Marios",GRE,M,,,,,1460,0,20,1995.0,i,blitz_feb25frl_xml.xml
1664512,1125451,"Kaminski, Piotr",POL,M,,,,,1898,0,20,1984.0,i,blitz_jun25frl_xml.xml
1174494,32037368,"Llados Clos, Jaume",ESP,M,,,,,1914,0,20,1999.0,,blitz_jan25frl_xml.xml
612214,529002486,"Grebtsova, Aiia",UKR,F,,,,,1428,0,40,2014.0,w,blitz_dec25frl_xml.xml
2433458,5257387,Jeshua Lagunay,PHI,M,,,,,1490,0,40,2009.0,i,blitz_nov25frl_xml.xml
367425,22566775,"Khamse, Nima",IRI,M,,,,,1470,0,20,2006.0,i,blitz_aug25frl_xml.xml
2712054,6214010,"Jongatireklap, Wacharaphol",THA,M,,,,,1600,15,20,1988.0,,blitz_oct25frl_xml.xml
2189319,14428890,"Kurtesi, Alen",BIH,M,,,,,1705,0,20,1994.0,,blitz_may25frl_xml.xml
2895786,24582646,"Atipov Keskinev, Sabi",ESP,M,,,,,1741,0,20,1973.0,i,blitz_sep25frl_xml.xml
866821,94712409,"Farre Royo, Arnau",ESP,M,,,,,1627,0,40,2011.0,,blitz_feb25frl_xml.xml
3066564,551023091,"Pilard, Florent",FRA,M,,,,,1730,0,20,1989.0,i,blitz_sep25frl_xml.xml
1445345,29940206,"Methsara, M P Pashith Adeepa",SRI,M,,,,,1490,0,40,2009.0,,blitz_jul25frl_xml.xml
792535,14562944,"Wiele, Edgar",CRO,M,,,,,1465,9,40,2008.0,,blitz_dec25frl_xml.xml
1229834,4800966,RAMZI KHAZAAL AHMED AL - DAHWI,IRQ,M,,,,,1957,0,20,1962.0,i,blitz_jan25frl_xml.xml
2407312,536058785,"Ghaffarian Salehi Nezhad, Mohamma",IRI,M,,,,,1459,0,20,1986.0,,blitz_nov25frl_xml.xml
2460672,44105851,"Lebzak, Jaroslaw",GER,M,,,,,2288,0,40,2007.0,i,blitz_nov25frl_xml.xml
2967109,2309980,"Gudjonsson, Sigurdur Pall",ISL,M,,,,,1851,0,20,1962.0,i,blitz_sep25frl_xml.xml
2105826,5142105,"Cardoza Martinez, Alfredo",MEX,M,,,,,1890,0,20,1997.0,i,blitz_may25frl_xml.xml
2091617,1148141,"Bednarczyk, Alicja",POL,F,,,,,1737,0,20,1995.0,wi,blitz_may25frl_xml.xml
2029853,14901986,"Solovic, Rastislav",SVK,M,,,,,1887,0,20,1978.0,i,blitz_mar25frl_xml.xml
240724,14508907,"Vukovic, Nikola",CRO,M,,,,,2179,0,20,1983.0,,blitz_apr25frl_xml.xml
123219,4121155,"Lazarev, Sergei G.",RUS,M,IM,,,,2351,0,20,1972.0,i,blitz_apr25frl_xml.xml
333580,42137527,"Gialelis, Konstantinos",GRE,M,,,,,1755,0,40,2012.0,,blitz_aug25frl_xml.xml
1095053,4458095,"Cortez Vasquez, Pedro Javier",COL,M,,,,,1827,0,20,1969.0,i,blitz_jan25frl_xml.xml
1324229,34295933,"Bilyk, Vasily",RUS,M,,,,,1869,0,20,1951.0,i,blitz_jul25frl_xml.xml
1855303,2242052,"Carreres Boluda, David",ESP,M,,,,,1743,0,20,1978.0,,blitz_mar25frl_xml.xml
1509335,25692992,Shah Harsh Hetalkumar,IND,M,,,,,1511,0,20,2004.0,i,blitz_jul25frl_xml.xml
1960858,34257551,"Miftakhova, Zaliya",RUS,F,,,,,1456,0,20,1987.0,w,blitz_mar25frl_xml.xml
2865321,1657720,"Vukadin, Christian",AUT,M,,,,,1723,0,20,1998.0,i,blitz_oct25frl_xml.xml
2925766,80441262,"Clement-Benavides, Theo",FRA,M,,,,,1528,0,20,1996.0,i,blitz_sep25frl_xml.xml
3138045,4316290,"Wang, Kevin",NZL,M,,,,,1545,0,40,2008.0,,blitz_sep25frl_xml.xml
2178005,22531017,"Khodadadi, Mohammad Saeid",IRI,M,,,,,1869,0,20,1996.0,,blitz_may25frl_xml.xml
337167,3450589,"Gonzalez Paz, Jorge Alexander",CHI,M,,,,,1873,0,20,1983.0,i,blitz_aug25frl_xml.xml
2331080,9307559,"Al-Shamsi, Ousha",UAE,F,,,,,1594,0,20,2001.0,wi,blitz_nov25frl_xml.xml
1665624,463485,"Karas, Eugenia",ENG,F,WFM,WFM,,,2009,0,40,2008.0,w,blitz_jun25frl_xml.xml
3025004,3626601,"Marin Gomez,Daniel",ECU,M,,,,AFM,1834,0,20,2005.0,i,blitz_sep25frl_xml.xml
1920306,2928531,"Kanov, Nikola",BUL,M,FM,,,,2225,0,40,2007.0,i,blitz_mar25frl_xml.xml
1829689,46694528,Ankit Payal,IND,M,,,,,1728,0,20,1990.0,i,blitz_mar25frl_xml.xml
2075376,3819671,"Alfaro Mauricio, Kevin Johan",PER,M,,,,,1864,0,20,2003.0,i,blitz_may25frl_xml.xml
1746099,1652508,"Radnaev, Vitaly",AUT,M,,,,,2112,0,20,1976.0,,blitz_jun25frl_xml.xml
2328072,34111368,"Ageeva, Maria",RUS,F,,,,,1595,0,20,2000.0,w,blitz_nov25frl_xml.xml
1953529,944777,"Markovic, Tamara",SRB,F,,,,,1855,0,20,1993.0,wi,blitz_mar25frl_xml.xml
1383856,1748599,"Gyllenhammar, Gustav",SWE,M,,,,,1685,0,20,1976.0,,blitz_jul25frl_xml.xml
2221701,42734231,"Movahedi, Aryan",IRI,M,,,,,1602,0,20,2004.0,,blitz_may25frl_xml.xml
1379929,10401067,"Grant, Chester",ANT,M,,,,,1521,0,20,1984.0,i,blitz_jul25frl_xml.xml
1168139,1615025,"Lach, Willibald",AUT,M,,,,,1884,0,20,1962.0,i,blitz_jan25frl_xml.xml
407572,34407510,"Minaev, Kirill",RUS,M,,,,,1594,0,40,2009.0,i,blitz_aug25frl_xml.xml
2990214,25814249,"Karanikitas, Annivas",GRE,M,,,,,1440,0,20,2002.0,i,blitz_sep25frl_xml.xml
71707,13761722,"Galymzhan, Daniyar",KAZ,M,,,,,1604,6,40,2012.0,,blitz_apr25frl_xml.xml
54327,205745,"Dierckens, Sarah",BEL,F,,,FI,,1854,0,20,1987.0,wi,blitz_apr25frl_xml.xml
1116669,3523730,"Fleitas Fernandez, Odelkys",CUB,F,,,,,1674,0,20,2003.0,wi,blitz_jan25frl_xml.xml
2856820,2836667,"Vaccari, Luigi",ITA,M,,,,,1632,0,20,1966.0,i,blitz_oct25frl_xml.xml
2207451,2279061,"Martin Sanchez, Pablo 1963",ESP,M,,,,,1874,0,20,1963.0,i,blitz_may25frl_xml.xml
146997,173282,"Mocca, Pablo",ARG,M,,,,,2123,25,20,1981.0,,blitz_apr25frl_xml.xml
2637642,34101826,"Bratchikov, Vladislav",RUS,M,,,,,1957,0,20,2003.0,,blitz_oct25frl_xml.xml
520349,2118670,"Zini, Jhone Marcelo",BRA,M,,,,,1957,8,20,1985.0,,blitz_aug25frl_xml.xml
2793074,12450626,Phan Hoang Bach,VIE,M,,,,AFM,1753,0,40,2014.0,,blitz_oct25frl_xml.xml
